```
$ ./bin/bench_kernels
2023-01-04T07:59:56+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 0.69, 0.60, 0.70
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: GCC
Compiler::Version: 11.3.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
IsingYY<float>/PI/12                             215258 ns       215249 ns         3286
IsingYY<float>/PI/14                             746773 ns       746704 ns          925
IsingYY<float>/PI/16                            2983581 ns      2983076 ns          231
IsingYY<float>/PI/18                           11899959 ns     11897482 ns           58
IsingYY<float>/PI/20                           48667313 ns     48660837 ns           14
IsingYY<float>/PI/22                          235921604 ns    235888214 ns            3
IsingYY<float>/PI/24                         1741131082 ns   1740856698 ns            1
CRot<float>/PI/6                                  43637 ns        43632 ns        16077
CRot<float>/PI/8                                 118141 ns       118137 ns         5901
CRot<float>/PI/10                                410295 ns       410250 ns         1711
CRot<float>/PI/12                               1540938 ns      1540686 ns          453
CRot<float>/PI/14                               6025556 ns      6025003 ns          115
CRot<float>/PI/16                              24164109 ns     24160881 ns           29
CRot<float>/PI/18                              96147180 ns     96135285 ns            7
CRot<float>/PI/20                             386612688 ns    386579346 ns            2
CRot<float>/PI/22                            1574828316 ns   1574709665 ns            1
CRot<float>/PI/24                            7039973749 ns   7039179672 ns            1
CRY<float>/PI/6                                   16175 ns        16174 ns        43270
CRY<float>/PI/8                                   24692 ns        24689 ns        28247
CRY<float>/PI/10                                  50280 ns        50279 ns        13847
CRY<float>/PI/12                                 120951 ns       120943 ns         5732
CRY<float>/PI/14                                 385433 ns       385396 ns         1829
CRY<float>/PI/16                                1430764 ns      1430679 ns          483
CRY<float>/PI/18                                6203292 ns      6203299 ns          111
CRY<float>/PI/20                               26788213 ns     26783592 ns           25
CRY<float>/PI/22                              157306141 ns    157274496 ns            5
CRY<float>/PI/24                             1422318429 ns   1421225788 ns            1
CRZ<float>/PI/6                                   27777 ns        27776 ns        24804
CRZ<float>/PI/8                                   71932 ns        71932 ns         9787
CRZ<float>/PI/10                                 237874 ns       237866 ns         2951
CRZ<float>/PI/12                                 872263 ns       872249 ns          801
CRZ<float>/PI/14                                3377324 ns      3377180 ns          208
CRZ<float>/PI/16                               13371279 ns     13370748 ns           52
CRZ<float>/PI/18                               53722871 ns     53721654 ns           13
CRZ<float>/PI/20                              216978940 ns    216963745 ns            3
CRZ<float>/PI/22                              898790527 ns    898708857 ns            1
CRZ<float>/PI/24                             4354417469 ns   4353462058 ns            1
CRX<float>/PI/6                                   16765 ns        16765 ns        41573
CRX<float>/PI/8                                   26831 ns        26826 ns        26305
CRX<float>/PI/10                                  58496 ns        58488 ns        11998
CRX<float>/PI/12                                 153544 ns       153542 ns         4610
CRX<float>/PI/14                                 513400 ns       513352 ns         1358
CRX<float>/PI/16                                2005576 ns      2005482 ns          353
CRX<float>/PI/18                                8070873 ns      8069384 ns           86
CRX<float>/PI/20                               33317443 ns     33314569 ns           21
CRX<float>/PI/22                              182025558 ns    181986594 ns            4
CRX<float>/PI/24                             1483882219 ns   1483695639 ns            1
S<float>/PI/6                                     27477 ns        27471 ns        25714
S<float>/PI/8                                     71966 ns        71958 ns         9724
S<float>/PI/10                                   242699 ns       242653 ns         2899
S<float>/PI/12                                   895866 ns       895789 ns          786
S<float>/PI/14                                  3506399 ns      3505835 ns          200
S<float>/PI/16                                 13959953 ns     13958830 ns           50
S<float>/PI/18                                 55765194 ns     55758499 ns           13
S<float>/PI/20                                223758974 ns    223722802 ns            3
S<float>/PI/22                                937126193 ns    937012977 ns            1
S<float>/PI/24                               5287145728 ns   5286020999 ns            1
SingleQubitOp<float>/PI/6/1                       58930 ns        58924 ns        11882
SingleQubitOp<float>/PI/8/1                      200833 ns       200805 ns         3484
SingleQubitOp<float>/PI/10/1                     768853 ns       768767 ns          923
SingleQubitOp<float>/PI/12/1                    2974998 ns      2974670 ns          235
SingleQubitOp<float>/PI/14/1                   11817958 ns     11817588 ns           60
SingleQubitOp<float>/PI/16/1                   47159468 ns     47154351 ns           15
SingleQubitOp<float>/PI/18/1                  192652708 ns    192634980 ns            4
SingleQubitOp<float>/PI/20/1                  756487800 ns    756261827 ns            1
SingleQubitOp<float>/PI/22/1                 3074149694 ns   3073642179 ns            1
SingleQubitOp<float>/PI/24/1                 13839564370 ns   13836960426 ns            1
TwoQubitOp<float>/PI/6/2                         102265 ns       102244 ns         6816
TwoQubitOp<float>/PI/8/2                         367396 ns       367353 ns         1910
TwoQubitOp<float>/PI/10/2                       1433326 ns      1433205 ns          488
TwoQubitOp<float>/PI/12/2                       5689243 ns      5688668 ns          124
TwoQubitOp<float>/PI/14/2                      22423488 ns     22417873 ns           31
TwoQubitOp<float>/PI/16/2                      89254409 ns     89238800 ns            8
TwoQubitOp<float>/PI/18/2                     356351924 ns    356326464 ns            2
TwoQubitOp<float>/PI/20/2                    1443395277 ns   1443211750 ns            1
TwoQubitOp<float>/PI/22/2                    5780943772 ns   5780177272 ns            1
TwoQubitOp<float>/PI/24/2                    23825242942 ns   23821177159 ns            1
MultiQubitOp<float>/PI/6/3                        69060 ns        69052 ns        10203
MultiQubitOp<float>/PI/8/3                       230709 ns       230678 ns         3021
MultiQubitOp<float>/PI/10/3                      864578 ns       864465 ns          811
MultiQubitOp<float>/PI/12/3                     3405067 ns      3404933 ns          207
MultiQubitOp<float>/PI/14/3                    13484145 ns     13483410 ns           52
MultiQubitOp<float>/PI/16/3                    53319270 ns     53317666 ns           13
MultiQubitOp<float>/PI/18/3                   209335977 ns    209289491 ns            3
MultiQubitOp<float>/PI/20/3                   847754903 ns    847703564 ns            1
MultiQubitOp<float>/PI/22/3                  3357686149 ns   3357178699 ns            1
MultiQubitOp<float>/PI/24/3                  13571523359 ns   13569578746 ns            1
MultiQubitOp<float>/PI/6/4                       117363 ns       117351 ns         5969
MultiQubitOp<float>/PI/8/4                       427028 ns       426985 ns         1656
MultiQubitOp<float>/PI/10/4                     1612528 ns      1612429 ns          429
MultiQubitOp<float>/PI/12/4                     6473473 ns      6472848 ns          109
MultiQubitOp<float>/PI/14/4                    26278921 ns     26277052 ns           27
MultiQubitOp<float>/PI/16/4                    99396666 ns     99393210 ns            7
MultiQubitOp<float>/PI/18/4                   401426447 ns    401411181 ns            2
MultiQubitOp<float>/PI/20/4                  1581168182 ns   1580948318 ns            1
MultiQubitOp<float>/PI/22/4                  6413871376 ns   6412936223 ns            1
MultiQubitOp<float>/PI/24/4                  25728813196 ns   25726344438 ns            1
MultiQubitOp<float>/PI/6/5                       213888 ns       213875 ns         3259
MultiQubitOp<float>/PI/8/5                       815470 ns       815390 ns          879
MultiQubitOp<float>/PI/10/5                     3151032 ns      3150475 ns          221
MultiQubitOp<float>/PI/12/5                    12526663 ns     12525318 ns           56
MultiQubitOp<float>/PI/14/5                    50753101 ns     50746974 ns           14
MultiQubitOp<float>/PI/16/5                   193078075 ns    193061582 ns            4
MultiQubitOp<float>/PI/18/5                   770847704 ns    770811124 ns            1
MultiQubitOp<float>/PI/20/5                  3077026887 ns   3076602563 ns            1
MultiQubitOp<float>/PI/22/5                  12320139924 ns   12318899870 ns            1
MultiQubitOp<float>/PI/24/5                  49359050740 ns   49354447930 ns            1
GeneratorPhaseShift<float>/LM/6                    5049 ns         5048 ns       100000
GeneratorPhaseShift<float>/LM/8                    7934 ns         7932 ns        88366
GeneratorPhaseShift<float>/LM/10                  17936 ns        17934 ns        38816
GeneratorPhaseShift<float>/LM/12                  59716 ns        59711 ns        11863
GeneratorPhaseShift<float>/LM/14                 239406 ns       239402 ns         2871
GeneratorPhaseShift<float>/LM/16                 943114 ns       943055 ns          744
GeneratorPhaseShift<float>/LM/18                3639929 ns      3639133 ns          188
GeneratorPhaseShift<float>/LM/20               15496092 ns     15493749 ns           45
GeneratorPhaseShift<float>/LM/22               96648111 ns     96632973 ns            7
GeneratorPhaseShift<float>/LM/24              397618928 ns    397576059 ns            2
GeneratorRX<float>/LM/6                            5815 ns         5813 ns       120868
GeneratorRX<float>/LM/8                           11267 ns        11266 ns        62207
GeneratorRX<float>/LM/10                          31994 ns        31987 ns        21960
GeneratorRX<float>/LM/12                         114692 ns       114680 ns         6057
GeneratorRX<float>/LM/14                         443043 ns       443013 ns         1579
GeneratorRX<float>/LM/16                        1768681 ns      1768627 ns          395
GeneratorRX<float>/LM/18                        7254222 ns      7253084 ns           98
GeneratorRX<float>/LM/20                       30545856 ns     30539435 ns           23
GeneratorRX<float>/LM/22                      158284723 ns    158227940 ns            4
GeneratorRX<float>/LM/24                      680075018 ns    679981973 ns            1
GeneratorRY<float>/LM/6                            5473 ns         5472 ns       128562
GeneratorRY<float>/LM/8                           11161 ns        11159 ns        62920
GeneratorRY<float>/LM/10                          32833 ns        32832 ns        21288
GeneratorRY<float>/LM/12                         120846 ns       120835 ns         5815
GeneratorRY<float>/LM/14                         463345 ns       463321 ns         1486
GeneratorRY<float>/LM/16                        1853414 ns      1853176 ns          379
GeneratorRY<float>/LM/18                        7590729 ns      7589967 ns           92
GeneratorRY<float>/LM/20                       30868071 ns     30862292 ns           23
GeneratorRY<float>/LM/22                      160697961 ns    160668133 ns            4
GeneratorRY<float>/LM/24                      669066038 ns    668982985 ns            1
GeneratorIsingXX<float>/LM/6                       5165 ns         5164 ns       135961
GeneratorIsingXX<float>/LM/8                       9830 ns         9829 ns        71203
GeneratorIsingXX<float>/LM/10                     29121 ns        29118 ns        23895
GeneratorIsingXX<float>/LM/12                    105835 ns       105826 ns         6647
GeneratorIsingXX<float>/LM/14                    410591 ns       410570 ns         1698
GeneratorIsingXX<float>/LM/16                   1667681 ns      1667653 ns          418
GeneratorIsingXX<float>/LM/18                   7116820 ns      7115848 ns           97
GeneratorIsingXX<float>/LM/20                  30252557 ns     30249369 ns           23
GeneratorIsingXX<float>/LM/22                 166760121 ns    166731190 ns            4
GeneratorIsingXX<float>/LM/24                 724030420 ns    723855516 ns            1
GeneratorIsingXY<float>/LM/6                       5121 ns         5120 ns       140946
GeneratorIsingXY<float>/LM/8                       9266 ns         9264 ns        75787
GeneratorIsingXY<float>/LM/10                     26830 ns        26828 ns        26118
GeneratorIsingXY<float>/LM/12                    102326 ns       102319 ns         6840
GeneratorIsingXY<float>/LM/14                    465533 ns       465489 ns         1525
GeneratorIsingXY<float>/LM/16                   1870667 ns      1870313 ns          365
GeneratorIsingXY<float>/LM/18                   8473940 ns      8473156 ns           81
GeneratorIsingXY<float>/LM/20                  32896796 ns     32888873 ns           21
GeneratorIsingXY<float>/LM/22                 181217181 ns    181199790 ns            4
GeneratorIsingXY<float>/LM/24                 768467130 ns    768303853 ns            1
GeneratorMultiRZ<float>/LM/6/2                     6126 ns         6125 ns       116598
GeneratorMultiRZ<float>/LM/8/2                    15202 ns        15199 ns        46474
GeneratorMultiRZ<float>/LM/10/2                   49848 ns        49843 ns        13693
GeneratorMultiRZ<float>/LM/12/2                  188495 ns       188479 ns         3737
GeneratorMultiRZ<float>/LM/14/2                  739088 ns       739019 ns          939
GeneratorMultiRZ<float>/LM/16/2                 2943847 ns      2943735 ns          237
GeneratorMultiRZ<float>/LM/18/2                11903508 ns     11902163 ns           59
GeneratorMultiRZ<float>/LM/20/2                48551731 ns     48544111 ns           14
GeneratorMultiRZ<float>/LM/22/2               220525496 ns    220473848 ns            3
GeneratorMultiRZ<float>/LM/24/2               901579147 ns    901498711 ns            1
GeneratorMultiRZ<float>/LM/6/4                     6180 ns         6179 ns       114323
GeneratorMultiRZ<float>/LM/8/4                    15226 ns        15224 ns        45993
GeneratorMultiRZ<float>/LM/10/4                   50533 ns        50526 ns        10000
GeneratorMultiRZ<float>/LM/12/4                  190865 ns       190835 ns         3709
GeneratorMultiRZ<float>/LM/14/4                  743946 ns       743906 ns          913
GeneratorMultiRZ<float>/LM/16/4                 2953626 ns      2953455 ns          237
GeneratorMultiRZ<float>/LM/18/4                11877486 ns     11876434 ns           58
GeneratorMultiRZ<float>/LM/20/4                48098733 ns     48092948 ns           15
GeneratorMultiRZ<float>/LM/22/4               221425811 ns    221410035 ns            3
GeneratorMultiRZ<float>/LM/24/4               905950043 ns    905909870 ns            1
GeneratorIsingYY<float>/LM/6                       5022 ns         5022 ns       100000
GeneratorIsingYY<float>/LM/8                       9483 ns         9482 ns        72749
GeneratorIsingYY<float>/LM/10                     27600 ns        27598 ns        25314
GeneratorIsingYY<float>/LM/12                    100413 ns       100403 ns         6999
GeneratorIsingYY<float>/LM/14                    388621 ns       388567 ns         1799
GeneratorIsingYY<float>/LM/16                   1587187 ns      1587114 ns          450
GeneratorIsingYY<float>/LM/18                   6450743 ns      6449574 ns          109
GeneratorIsingYY<float>/LM/20                  26773981 ns     26768934 ns           26
GeneratorIsingYY<float>/LM/22                 155430666 ns    155407168 ns            5
GeneratorIsingYY<float>/LM/24                 651127737 ns    650973682 ns            1
GeneratorCRX<float>/LM/6                           4877 ns         4876 ns       144424
GeneratorCRX<float>/LM/8                           9136 ns         9134 ns        76801
GeneratorCRX<float>/LM/10                         26852 ns        26850 ns        26156
GeneratorCRX<float>/LM/12                        106165 ns       106152 ns         6468
GeneratorCRX<float>/LM/14                        462991 ns       462900 ns         1481
GeneratorCRX<float>/LM/16                       1981273 ns      1980617 ns          345
GeneratorCRX<float>/LM/18                       8678131 ns      8676839 ns           80
GeneratorCRX<float>/LM/20                      35618234 ns     35604806 ns           19
GeneratorCRX<float>/LM/22                     193248503 ns    193171922 ns            4
GeneratorCRX<float>/LM/24                     820153389 ns    820020662 ns            1
GeneratorCRY<float>/LM/6                           4855 ns         4854 ns       146325
GeneratorCRY<float>/LM/8                           8889 ns         8889 ns        79566
GeneratorCRY<float>/LM/10                         25487 ns        25484 ns        27638
GeneratorCRY<float>/LM/12                         94366 ns        94360 ns         7605
GeneratorCRY<float>/LM/14                        381568 ns       381522 ns         1819
GeneratorCRY<float>/LM/16                       1611318 ns      1611112 ns          446
GeneratorCRY<float>/LM/18                       7178156 ns      7177531 ns           99
GeneratorCRY<float>/LM/20                      29402753 ns     29397089 ns           23
GeneratorCRY<float>/LM/22                     163297348 ns    163265790 ns            4
GeneratorCRY<float>/LM/24                     667928630 ns    667893340 ns            1
GeneratorCRZ<float>/LM/6                           4672 ns         4671 ns       152242
GeneratorCRZ<float>/LM/8                           7480 ns         7479 ns        93916
GeneratorCRZ<float>/LM/10                         19228 ns        19227 ns        35856
GeneratorCRZ<float>/LM/12                         72777 ns        72774 ns         9435
GeneratorCRZ<float>/LM/14                        332267 ns       332261 ns         2107
GeneratorCRZ<float>/LM/16                       1352267 ns      1352167 ns          506
GeneratorCRZ<float>/LM/18                       6027629 ns      6027185 ns          117
GeneratorCRZ<float>/LM/20                      24448186 ns     24441354 ns           28
GeneratorCRZ<float>/LM/22                     154097579 ns    154093687 ns            5
GeneratorCRZ<float>/LM/24                     634102402 ns    633999660 ns            1
GeneratorControlledPhaseShift<float>/LM/6          4734 ns         4734 ns       150266
GeneratorControlledPhaseShift<float>/LM/8          8318 ns         8317 ns        83729
GeneratorControlledPhaseShift<float>/LM/10        21808 ns        21808 ns        31793
GeneratorControlledPhaseShift<float>/LM/12        82519 ns        82513 ns         8513
GeneratorControlledPhaseShift<float>/LM/14       371351 ns       371347 ns         1903
GeneratorControlledPhaseShift<float>/LM/16      1498792 ns      1498630 ns          475
GeneratorControlledPhaseShift<float>/LM/18      6607663 ns      6606885 ns          104
GeneratorControlledPhaseShift<float>/LM/20     27765701 ns     27761356 ns           25
GeneratorControlledPhaseShift<float>/LM/22    165037085 ns    164969863 ns            4
GeneratorControlledPhaseShift<float>/LM/24    725637930 ns    725601314 ns            1
GeneratorSingleExcitation<float>/LM/6             16345 ns        16341 ns        43390
GeneratorSingleExcitation<float>/LM/8             55521 ns        55518 ns        12574
GeneratorSingleExcitation<float>/LM/10           213249 ns       213245 ns         3254
GeneratorSingleExcitation<float>/LM/12           847724 ns       847622 ns          825
GeneratorSingleExcitation<float>/LM/14          3404716 ns      3404582 ns          204
GeneratorSingleExcitation<float>/LM/16         13664295 ns     13662548 ns           51
GeneratorSingleExcitation<float>/LM/18         55548275 ns     55547700 ns           13
GeneratorSingleExcitation<float>/LM/20        220530291 ns    220490127 ns            3
GeneratorSingleExcitation<float>/LM/22        939386023 ns    939242461 ns            1
GeneratorSingleExcitation<float>/LM/24       3786300156 ns   3785334197 ns            1
GeneratorSingleExcitationMinus<float>/LM/6        16049 ns        16047 ns        43587
GeneratorSingleExcitationMinus<float>/LM/8        54034 ns        54025 ns        12920
GeneratorSingleExcitationMinus<float>/LM/10      205158 ns       205144 ns         3400
GeneratorSingleExcitationMinus<float>/LM/12      818829 ns       818776 ns          860
GeneratorSingleExcitationMinus<float>/LM/14     3267655 ns      3267516 ns          216
GeneratorSingleExcitationMinus<float>/LM/16    12993256 ns     12992589 ns           54
GeneratorSingleExcitationMinus<float>/LM/18    52433464 ns     52423050 ns           13
GeneratorSingleExcitationMinus<float>/LM/20   209216125 ns    209183429 ns            3
GeneratorSingleExcitationMinus<float>/LM/22   867382314 ns    867127486 ns            1
GeneratorSingleExcitationMinus<float>/LM/24  3486533316 ns   3485595419 ns            1
GeneratorRZ<float>/LM/6                            4875 ns         4875 ns       145037
GeneratorRZ<float>/LM/8                            8398 ns         8398 ns        83360
GeneratorRZ<float>/LM/10                          21464 ns        21462 ns        32668
GeneratorRZ<float>/LM/12                          78058 ns        78058 ns         8929
GeneratorRZ<float>/LM/14                         302320 ns       302303 ns         2297
GeneratorRZ<float>/LM/16                        1184331 ns      1184225 ns          583
GeneratorRZ<float>/LM/18                        4814165 ns      4813046 ns          146
GeneratorRZ<float>/LM/20                       19906279 ns     19901965 ns           35
GeneratorRZ<float>/LM/22                      121337840 ns    121294780 ns            6
GeneratorRZ<float>/LM/24                      464436973 ns    464370704 ns            2
GeneratorSingleExcitationPlus<float>/LM/6         16348 ns        16345 ns        42730
GeneratorSingleExcitationPlus<float>/LM/8         56171 ns        56167 ns        12532
GeneratorSingleExcitationPlus<float>/LM/10       214345 ns       214311 ns         3256
GeneratorSingleExcitationPlus<float>/LM/12       852122 ns       852068 ns          821
GeneratorSingleExcitationPlus<float>/LM/14      3405148 ns      3404833 ns          205
GeneratorSingleExcitationPlus<float>/LM/16     13629688 ns     13627763 ns           51
GeneratorSingleExcitationPlus<float>/LM/18     54482907 ns     54476244 ns           13
GeneratorSingleExcitationPlus<float>/LM/20    217525341 ns    217484638 ns            3
GeneratorSingleExcitationPlus<float>/LM/22    908226801 ns    907995719 ns            1
GeneratorSingleExcitationPlus<float>/LM/24   3648502531 ns   3647857836 ns            1
GeneratorIsingZZ<float>/LM/6                       4536 ns         4535 ns       155705
GeneratorIsingZZ<float>/LM/8                       7397 ns         7395 ns        95719
GeneratorIsingZZ<float>/LM/10                     19026 ns        19022 ns        36490
GeneratorIsingZZ<float>/LM/12                     65276 ns        65262 ns        10760
GeneratorIsingZZ<float>/LM/14                    248215 ns       248203 ns         2812
GeneratorIsingZZ<float>/LM/16                    992618 ns       992486 ns          711
GeneratorIsingZZ<float>/LM/18                   4288406 ns      4287732 ns          164
GeneratorIsingZZ<float>/LM/20                  18284264 ns     18277735 ns           39
GeneratorIsingZZ<float>/LM/22                 117199848 ns    117181064 ns            6
GeneratorIsingZZ<float>/LM/24                 491303170 ns    491232115 ns            2
Identity<float>/LM/6                               4038 ns         4037 ns       175187
Identity<float>/LM/8                               4038 ns         4038 ns       172563
Identity<float>/LM/10                              4074 ns         4073 ns       171898
Identity<float>/LM/12                              4847 ns         4846 ns       139038
Identity<float>/LM/14                              8377 ns         8376 ns        74152
Identity<float>/LM/16                             23143 ns        23141 ns        27362
Identity<float>/LM/18                             92507 ns        92503 ns         7313
Identity<float>/LM/20                            798785 ns       798390 ns          843
Identity<float>/LM/22                          24753591 ns     24750196 ns           29
Identity<float>/LM/24                         104678457 ns    104579569 ns            7
PauliX<float>/LM/6                                 6274 ns         6273 ns       111809
PauliX<float>/LM/8                                13053 ns        13050 ns        54214
PauliX<float>/LM/10                               38968 ns        38966 ns        17958
PauliX<float>/LM/12                              144754 ns       144740 ns         4906
PauliX<float>/LM/14                              560781 ns       560735 ns         1256
PauliX<float>/LM/16                             2223604 ns      2223352 ns          316
PauliX<float>/LM/18                             8919712 ns      8918320 ns           78
PauliX<float>/LM/20                            36377775 ns     36374786 ns           19
PauliX<float>/LM/22                           179054927 ns    178996530 ns            4
PauliX<float>/LM/24                           765403766 ns    765324184 ns            1
PauliY<float>/LM/6                                 6083 ns         6083 ns       119142
PauliY<float>/LM/8                                11659 ns        11658 ns        60120
PauliY<float>/LM/10                               33477 ns        33475 ns        21107
PauliY<float>/LM/12                              121078 ns       121074 ns         5796
PauliY<float>/LM/14                              466235 ns       466183 ns         1499
PauliY<float>/LM/16                             1871267 ns      1870257 ns          374
PauliY<float>/LM/18                             7541304 ns      7539777 ns           93
PauliY<float>/LM/20                            30585178 ns     30578197 ns           23
PauliY<float>/LM/22                           161786345 ns    161752318 ns            4
PauliY<float>/LM/24                           646993708 ns    646727492 ns            1
PauliZ<float>/LM/6                                 5102 ns         5101 ns       138495
PauliZ<float>/LM/8                                 8659 ns         8657 ns        81899
PauliZ<float>/LM/10                               21967 ns        21961 ns        31354
PauliZ<float>/LM/12                               74596 ns        74590 ns         9244
PauliZ<float>/LM/14                              284981 ns       284944 ns         2464
PauliZ<float>/LM/16                             1131604 ns      1131605 ns          624
PauliZ<float>/LM/18                             4657069 ns      4656113 ns          149
PauliZ<float>/LM/20                            19618913 ns     19616386 ns           36
PauliZ<float>/LM/22                           117277117 ns    117226025 ns            6
PauliZ<float>/LM/24                           471226505 ns    471111766 ns            2
Hadamard<float>/LM/6                               5883 ns         5882 ns       119892
Hadamard<float>/LM/8                              11540 ns        11539 ns        61187
Hadamard<float>/LM/10                             33421 ns        33414 ns        21039
Hadamard<float>/LM/12                            121896 ns       121886 ns         5611
Hadamard<float>/LM/14                            466809 ns       466767 ns         1486
Hadamard<float>/LM/16                           1883583 ns      1883452 ns          377
Hadamard<float>/LM/18                           7518896 ns      7517554 ns           93
Hadamard<float>/LM/20                          30870387 ns     30865824 ns           23
Hadamard<float>/LM/22                         158394534 ns    158357188 ns            4
Hadamard<float>/LM/24                         653388321 ns    653267753 ns            1
IsingXX<float>/LM/6                                7471 ns         7470 ns        94228
IsingXX<float>/LM/8                               15349 ns        15344 ns        44577
IsingXX<float>/LM/10                              45246 ns        45245 ns        15367
IsingXX<float>/LM/12                             167015 ns       166993 ns         4126
IsingXX<float>/LM/14                             666030 ns       665980 ns         1066
IsingXX<float>/LM/16                            2738538 ns      2738247 ns          262
IsingXX<float>/LM/18                           11117913 ns     11117003 ns           64
IsingXX<float>/LM/20                           43362609 ns     43355659 ns           16
IsingXX<float>/LM/22                          204499805 ns    204455996 ns            3
IsingXX<float>/LM/24                          832652666 ns    832485344 ns            1
CSWAP<float>/LM/6                                  4709 ns         4709 ns       151023
CSWAP<float>/LM/8                                  6904 ns         6904 ns       101468
CSWAP<float>/LM/10                                15842 ns        15841 ns        44648
CSWAP<float>/LM/12                                50007 ns        50004 ns        13656
CSWAP<float>/LM/14                               185190 ns       185162 ns         3748
CSWAP<float>/LM/16                               717591 ns       717530 ns          989
CSWAP<float>/LM/18                              2986224 ns      2985937 ns          227
CSWAP<float>/LM/20                             12637220 ns     12635937 ns           54
CSWAP<float>/LM/22                             80986560 ns     80982713 ns            8
CSWAP<float>/LM/24                            369081493 ns    368833336 ns            2
Toffoli<float>/LM/6                                4748 ns         4746 ns       151294
Toffoli<float>/LM/8                                6435 ns         6434 ns       109396
Toffoli<float>/LM/10                              13462 ns        13460 ns        52126
Toffoli<float>/LM/12                              41004 ns        41001 ns        17093
Toffoli<float>/LM/14                             150575 ns       150570 ns         4670
Toffoli<float>/LM/16                             590375 ns       590324 ns         1171
Toffoli<float>/LM/18                            2607559 ns      2607351 ns          265
Toffoli<float>/LM/20                           11855590 ns     11852835 ns           55
Toffoli<float>/LM/22                           79774451 ns     79768546 ns            9
Toffoli<float>/LM/24                          353356718 ns    353203087 ns            2
SWAP<float>/LM/6                                   5101 ns         5099 ns       137479
SWAP<float>/LM/8                                   8319 ns         8318 ns        85736
SWAP<float>/LM/10                                 21018 ns        21015 ns        33238
SWAP<float>/LM/12                                 71684 ns        71677 ns         9809
SWAP<float>/LM/14                                273218 ns       273197 ns         2562
SWAP<float>/LM/16                               1086451 ns      1086366 ns          646
SWAP<float>/LM/18                               4511686 ns      4510291 ns          154
SWAP<float>/LM/20                              18991533 ns     18988777 ns           36
SWAP<float>/LM/22                             130765955 ns    130750588 ns            6
SWAP<float>/LM/24                             507149190 ns    507089662 ns            1
CZ<float>/LM/6                                     4626 ns         4626 ns       153299
CZ<float>/LM/8                                     6686 ns         6684 ns       106061
CZ<float>/LM/10                                   15022 ns        15021 ns        46650
CZ<float>/LM/12                                   47657 ns        47655 ns        14675
CZ<float>/LM/14                                  178547 ns       178538 ns         3927
CZ<float>/LM/16                                  710864 ns       710747 ns          982
CZ<float>/LM/18                                 3176279 ns      3175926 ns          226
CZ<float>/LM/20                                13305762 ns     13302994 ns           54
CZ<float>/LM/22                                88110192 ns     88090888 ns            8
CZ<float>/LM/24                               347504158 ns    347429131 ns            2
CY<float>/LM/6                                     5160 ns         5159 ns       133271
CY<float>/LM/8                                     8480 ns         8480 ns        83496
CY<float>/LM/10                                   21724 ns        21721 ns        31195
CY<float>/LM/12                                   74366 ns        74358 ns         9348
CY<float>/LM/14                                  282709 ns       282657 ns         2466
CY<float>/LM/16                                 1125889 ns      1125838 ns          623
CY<float>/LM/18                                 4625918 ns      4623843 ns          148
CY<float>/LM/20                                19506833 ns     19499951 ns           36
CY<float>/LM/22                               116085279 ns    116046274 ns            6
CY<float>/LM/24                               463347058 ns    463279442 ns            2
CNOT<float>/LM/6                                   5203 ns         5202 ns       137223
CNOT<float>/LM/8                                   8302 ns         8301 ns        80734
CNOT<float>/LM/10                                 20888 ns        20883 ns        33778
CNOT<float>/LM/12                                 70785 ns        70769 ns         9729
CNOT<float>/LM/14                                269676 ns       269643 ns         2596
CNOT<float>/LM/16                               1069801 ns      1069647 ns          653
CNOT<float>/LM/18                               4465784 ns      4465305 ns          154
CNOT<float>/LM/20                              18661651 ns     18659510 ns           38
CNOT<float>/LM/22                             111856758 ns    111839067 ns            6
CNOT<float>/LM/24                             478741946 ns    478695005 ns            2
Rot<float>/LM/6                                   55422 ns        55414 ns        12603
Rot<float>/LM/8                                  196586 ns       196546 ns         3621
Rot<float>/LM/10                                 754861 ns       754785 ns          900
Rot<float>/LM/12                                2984346 ns      2984108 ns          233
Rot<float>/LM/14                               11832439 ns     11831433 ns           59
Rot<float>/LM/16                               47519320 ns     47510916 ns           15
Rot<float>/LM/18                              190095190 ns    190084137 ns            4
Rot<float>/LM/20                              762516214 ns    762461560 ns            1
Rot<float>/LM/22                             3092697524 ns   3092028181 ns            1
Rot<float>/LM/24                             12425464956 ns   12423448660 ns            1
RZ<float>/LM/6                                    28885 ns        28880 ns        24362
RZ<float>/LM/8                                   103285 ns       103277 ns         6826
RZ<float>/LM/10                                  403168 ns       403115 ns         1742
RZ<float>/LM/12                                 1600808 ns      1600350 ns          437
RZ<float>/LM/14                                 6409054 ns      6408327 ns          109
RZ<float>/LM/16                                25630798 ns     25627730 ns           27
