```
$ docker container run -it --rm 87d4043c66af /opt/install/bin/bench_kernels
2023-01-02T21:25:48+00:00
Running /opt/install/bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 0.89, 0.80, 0.63
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: Clang
Compiler::Version: 15.0.6
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
DoubleExcitation<float>/PI/16                    998960 ns       998952 ns          698
DoubleExcitation<float>/PI/18                   3869214 ns      3868667 ns          182
DoubleExcitation<float>/PI/20                  16100601 ns     16098880 ns           43
DoubleExcitation<float>/PI/22                  91050537 ns     91030540 ns            8
DoubleExcitation<float>/PI/24                 372250574 ns    372214238 ns            2
CSWAP<float>/PI/6                                 17093 ns        17091 ns        41138
CSWAP<float>/PI/8                                 24896 ns        24892 ns        28060
CSWAP<float>/PI/10                                42645 ns        42642 ns        16416
CSWAP<float>/PI/12                               111169 ns       111166 ns         6325
CSWAP<float>/PI/14                               341680 ns       341651 ns         2028
CSWAP<float>/PI/16                              1252993 ns      1252887 ns          560
CSWAP<float>/PI/18                              5006149 ns      5005477 ns          142
CSWAP<float>/PI/20                             20578279 ns     20577756 ns           34
CSWAP<float>/PI/22                            116049546 ns    116026816 ns            6
CSWAP<float>/PI/24                            496167850 ns    496100628 ns            2
Identity<float>/PI/6                               4649 ns         4649 ns       152616
Identity<float>/PI/8                               4634 ns         4634 ns       151167
Identity<float>/PI/10                              4800 ns         4800 ns       146570
Identity<float>/PI/12                              5467 ns         5466 ns       128373
Identity<float>/PI/14                              7245 ns         7245 ns        96276
Identity<float>/PI/16                             20042 ns        20040 ns        34738
Identity<float>/PI/18                            102832 ns       102817 ns         6798
Identity<float>/PI/20                            566726 ns       566637 ns         1229
Identity<float>/PI/22                          22756481 ns     22754707 ns           31
Identity<float>/PI/24                          94418418 ns     94413644 ns            7
CY<float>/PI/6                                    20064 ns        20062 ns        35004
CY<float>/PI/8                                    36475 ns        36472 ns        19085
CY<float>/PI/10                                   92560 ns        92557 ns         7620
CY<float>/PI/12                                  287693 ns       287669 ns         2441
CY<float>/PI/14                                 1050992 ns      1050800 ns          665
CY<float>/PI/16                                 4074764 ns      4074416 ns          171
CY<float>/PI/18                                16288205 ns     16285742 ns           43
CY<float>/PI/20                                66020863 ns     66008213 ns           11
CY<float>/PI/22                               288284933 ns    288272975 ns            2
CY<float>/PI/24                              1904246362 ns   1903921655 ns            1
PauliZ<float>/PI/6                                19461 ns        19460 ns        36036
PauliZ<float>/PI/8                                37517 ns        37515 ns        18601
PauliZ<float>/PI/10                              100400 ns       100390 ns         7009
PauliZ<float>/PI/12                              320052 ns       320028 ns         2190
PauliZ<float>/PI/14                             1184619 ns      1184566 ns          592
PauliZ<float>/PI/16                             4636841 ns      4636814 ns          151
PauliZ<float>/PI/18                            18479607 ns     18476121 ns           38
PauliZ<float>/PI/20                            74815049 ns     74806689 ns            9
PauliZ<float>/PI/22                           335534439 ns    335514414 ns            2
PauliZ<float>/PI/24                          2800748972 ns   2800390323 ns            1
PauliY<float>/PI/6                                23087 ns        23084 ns        30268
PauliY<float>/PI/8                                51068 ns        51066 ns        13752
PauliY<float>/PI/10                              155248 ns       155238 ns         4510
PauliY<float>/PI/12                              537372 ns       537335 ns         1298
PauliY<float>/PI/14                             2059115 ns      2059010 ns          342
PauliY<float>/PI/16                             8083632 ns      8083040 ns           86
PauliY<float>/PI/18                            32442317 ns     32441186 ns           21
PauliY<float>/PI/20                           131045266 ns    131037247 ns            5
PauliY<float>/PI/22                           559762429 ns    559643096 ns            1
PauliY<float>/PI/24                          3695994733 ns   3695546808 ns            1
DoubleExcitationMinus<float>/PI/6                 24009 ns        24008 ns        29006
DoubleExcitationMinus<float>/PI/8                 45919 ns        45916 ns        15216
DoubleExcitationMinus<float>/PI/10               124703 ns       124696 ns         5629
DoubleExcitationMinus<float>/PI/12               437693 ns       437655 ns         1597
DoubleExcitationMinus<float>/PI/14              1640295 ns      1640114 ns          425
DoubleExcitationMinus<float>/PI/16              6445116 ns      6444845 ns          107
DoubleExcitationMinus<float>/PI/18             25913482 ns     25910520 ns           26
DoubleExcitationMinus<float>/PI/20            106527064 ns    106515028 ns            6
DoubleExcitationMinus<float>/PI/22            477898734 ns    477882385 ns            2
DoubleExcitationMinus<float>/PI/24           1977285678 ns   1977168301 ns            1
S<float>/PI/6                                     21183 ns        21182 ns        32831
S<float>/PI/8                                     43034 ns        43032 ns        16325
S<float>/PI/10                                   123040 ns       123032 ns         5668
S<float>/PI/12                                   411932 ns       411912 ns         1711
S<float>/PI/14                                  1549149 ns      1549103 ns          452
S<float>/PI/16                                  6074188 ns      6073883 ns          115
S<float>/PI/18                                 24361964 ns     24358281 ns           29
S<float>/PI/20                                 98729110 ns     98715983 ns            7
S<float>/PI/22                                435900307 ns    435870574 ns            2
S<float>/PI/24                               3210980698 ns   3210610000 ns            1
Hadamard<float>/PI/6                              22445 ns        22444 ns        31032
Hadamard<float>/PI/8                              48574 ns        48568 ns        14377
Hadamard<float>/PI/10                            144620 ns       144610 ns         4832
Hadamard<float>/PI/12                            499086 ns       499083 ns         1388
Hadamard<float>/PI/14                           1904254 ns      1904183 ns          369
Hadamard<float>/PI/16                           7509810 ns      7509001 ns           93
Hadamard<float>/PI/18                          30093851 ns     30091828 ns           23
Hadamard<float>/PI/20                         122482567 ns    122473078 ns            6
Hadamard<float>/PI/22                         525138645 ns    525132419 ns            1
Hadamard<float>/PI/24                        3583519652 ns   3583187286 ns            1
PhaseShift<float>/PI/6                            21868 ns        21866 ns        31822
PhaseShift<float>/PI/8                            44965 ns        44960 ns        15479
PhaseShift<float>/PI/10                          127015 ns       127001 ns         5507
PhaseShift<float>/PI/12                          417312 ns       417298 ns         1678
PhaseShift<float>/PI/14                         1555718 ns      1555693 ns          450
PhaseShift<float>/PI/16                         6107349 ns      6106707 ns          115
PhaseShift<float>/PI/18                        24534476 ns     24531895 ns           29
PhaseShift<float>/PI/20                       100072984 ns    100052129 ns            7
PhaseShift<float>/PI/22                       440591889 ns    440568959 ns            2
PhaseShift<float>/PI/24                      3227191487 ns   3225914148 ns            1
T<float>/PI/6                                     21890 ns        21888 ns        31998
T<float>/PI/8                                     42706 ns        42703 ns        16386
T<float>/PI/10                                   123158 ns       123147 ns         5712
T<float>/PI/12                                   414165 ns       414159 ns         1693
T<float>/PI/14                                  1552743 ns      1552735 ns          452
T<float>/PI/16                                  6090484 ns      6089975 ns          115
T<float>/PI/18                                 24425254 ns     24422605 ns           29
T<float>/PI/20                                 99761360 ns     99742069 ns            7
T<float>/PI/22                                433750917 ns    433748092 ns            2
T<float>/PI/24                               3181351265 ns   3181005757 ns            1
RY<float>/PI/6                                    23037 ns        23036 ns        30371
RY<float>/PI/8                                    49129 ns        49128 ns        14196
RY<float>/PI/10                                  145698 ns       145697 ns         4835
RY<float>/PI/12                                  499071 ns       499064 ns         1401
RY<float>/PI/14                                 1912988 ns      1912938 ns          364
RY<float>/PI/16                                 7541752 ns      7540705 ns           93
RY<float>/PI/18                                30365978 ns     30359965 ns           23
RY<float>/PI/20                               123105432 ns    123077450 ns            6
RY<float>/PI/22                               526294002 ns    526191340 ns            1
RY<float>/PI/24                              3581077760 ns   3580772934 ns            1
RX<float>/PI/6                                    23497 ns        23497 ns        29929
RX<float>/PI/8                                    51462 ns        51456 ns        13659
RX<float>/PI/10                                  154466 ns       154458 ns         4534
RX<float>/PI/12                                  534104 ns       534088 ns         1302
RX<float>/PI/14                                 2028494 ns      2028473 ns          344
RX<float>/PI/16                                 8008827 ns      8008838 ns           88
RX<float>/PI/18                                32023895 ns     32021520 ns           22
RX<float>/PI/20                               130358616 ns    130339925 ns            5
RX<float>/PI/22                               564114379 ns    564059938 ns            1
RX<float>/PI/24                              3701359009 ns   3700816118 ns            1
Rot<float>/PI/6                                   30074 ns        30072 ns        23632
Rot<float>/PI/8                                   67062 ns        67060 ns        10514
Rot<float>/PI/10                                 206874 ns       206856 ns         3388
Rot<float>/PI/12                                 740072 ns       739954 ns          945
Rot<float>/PI/14                                2844978 ns      2844799 ns          245
Rot<float>/PI/16                               11218175 ns     11217190 ns           62
Rot<float>/PI/18                               44958306 ns     44953103 ns           16
Rot<float>/PI/20                              181725748 ns    181701405 ns            4
Rot<float>/PI/22                              762889972 ns    762777864 ns            1
Rot<float>/PI/24                             4505329881 ns   4504820729 ns            1
RZ<float>/PI/6                                    24864 ns        24862 ns        28127
RZ<float>/PI/8                                    56138 ns        56132 ns        12502
RZ<float>/PI/10                                  172028 ns       172015 ns         4066
RZ<float>/PI/12                                  611783 ns       611762 ns         1149
RZ<float>/PI/14                                 2324358 ns      2324293 ns          299
RZ<float>/PI/16                                 9250666 ns      9249783 ns           76
RZ<float>/PI/18                                36945271 ns     36943738 ns           19
RZ<float>/PI/20                               149069016 ns    149057926 ns            5
RZ<float>/PI/22                               638008360 ns    637927307 ns            1
RZ<float>/PI/24                              3996614128 ns   3995495825 ns            1
SingleQubitOp<float>/PI/6/1                       24044 ns        24041 ns        28969
SingleQubitOp<float>/PI/8/1                       59584 ns        59582 ns        11777
SingleQubitOp<float>/PI/10/1                     195424 ns       195404 ns         3581
SingleQubitOp<float>/PI/12/1                     708361 ns       708355 ns          986
SingleQubitOp<float>/PI/14/1                    2734016 ns      2733976 ns          256
SingleQubitOp<float>/PI/16/1                   10810438 ns     10810005 ns           65
SingleQubitOp<float>/PI/18/1                   43397285 ns     43395225 ns           16
SingleQubitOp<float>/PI/20/1                  176170445 ns    176156663 ns            4
SingleQubitOp<float>/PI/22/1                  738915989 ns    738812918 ns            1
SingleQubitOp<float>/PI/24/1                 4417629628 ns   4417143721 ns            1
TwoQubitOp<float>/PI/6/2                          29659 ns        29659 ns        23649
TwoQubitOp<float>/PI/8/2                          78643 ns        78632 ns         8921
TwoQubitOp<float>/PI/10/2                        268580 ns       268564 ns         2616
TwoQubitOp<float>/PI/12/2                       1016510 ns      1016451 ns          688
TwoQubitOp<float>/PI/14/2                       3952000 ns      3952004 ns          177
TwoQubitOp<float>/PI/16/2                      15707468 ns     15705917 ns           45
TwoQubitOp<float>/PI/18/2                      63353319 ns     63342338 ns           11
TwoQubitOp<float>/PI/20/2                     256371488 ns    256329046 ns            3
TwoQubitOp<float>/PI/22/2                    1055620791 ns   1055531788 ns            1
TwoQubitOp<float>/PI/24/2                    4969357768 ns   4968776774 ns            1
MultiQubitOp<float>/PI/6/3                        67678 ns        67676 ns        10411
MultiQubitOp<float>/PI/8/3                       230017 ns       229982 ns         3040
MultiQubitOp<float>/PI/10/3                      862125 ns       862120 ns          816
MultiQubitOp<float>/PI/12/3                     3361949 ns      3361794 ns          208
MultiQubitOp<float>/PI/14/3                    13386878 ns     13386656 ns           52
MultiQubitOp<float>/PI/16/3                    53438343 ns     53435699 ns           13
MultiQubitOp<float>/PI/18/3                   212961458 ns    212943557 ns            3
MultiQubitOp<float>/PI/20/3                   857257193 ns    857125068 ns            1
MultiQubitOp<float>/PI/22/3                  3444850810 ns   3444482444 ns            1
MultiQubitOp<float>/PI/24/3                  13828442575 ns   13826930475 ns            1
MultiQubitOp<float>/PI/6/4                       116419 ns       116411 ns         6001
MultiQubitOp<float>/PI/8/4                       420621 ns       420619 ns         1661
MultiQubitOp<float>/PI/10/4                     1607091 ns      1607092 ns          437
MultiQubitOp<float>/PI/12/4                     6812295 ns      6812213 ns          110
MultiQubitOp<float>/PI/14/4                    25970595 ns     25969747 ns           27
MultiQubitOp<float>/PI/16/4                   101249104 ns    101247724 ns            7
MultiQubitOp<float>/PI/18/4                   408745219 ns    408716134 ns            2
MultiQubitOp<float>/PI/20/4                  1636630602 ns   1636466115 ns            1
MultiQubitOp<float>/PI/22/4                  6476850256 ns   6476670694 ns            1
MultiQubitOp<float>/PI/24/4                  25710657733 ns   25708778831 ns            1
MultiQubitOp<float>/PI/6/5                       202046 ns       202041 ns         3482
MultiQubitOp<float>/PI/8/5                       747151 ns       747054 ns          941
MultiQubitOp<float>/PI/10/5                     2883234 ns      2883152 ns          241
MultiQubitOp<float>/PI/12/5                    11477315 ns     11477322 ns           61
MultiQubitOp<float>/PI/14/5                    45672727 ns     45669497 ns           15
MultiQubitOp<float>/PI/16/5                   182466903 ns    182453338 ns            4
MultiQubitOp<float>/PI/18/5                   736273382 ns    736255312 ns            1
MultiQubitOp<float>/PI/20/5                  2940232780 ns   2939975660 ns            1
MultiQubitOp<float>/PI/22/5                  11843283765 ns   11842394702 ns            1
MultiQubitOp<float>/PI/24/5                  47463712750 ns   47459443340 ns            1
GeneratorMultiRZ<float>/LM/6/2                     6913 ns         6912 ns       101529
GeneratorMultiRZ<float>/LM/8/2                    15883 ns        15881 ns        44218
GeneratorMultiRZ<float>/LM/10/2                   50684 ns        50680 ns        13990
GeneratorMultiRZ<float>/LM/12/2                  191209 ns       191200 ns         3645
GeneratorMultiRZ<float>/LM/14/2                  747299 ns       747230 ns          937
GeneratorMultiRZ<float>/LM/16/2                 2995205 ns      2994743 ns          235
GeneratorMultiRZ<float>/LM/18/2                12072599 ns     12072268 ns           58
GeneratorMultiRZ<float>/LM/20/2                48342109 ns     48342240 ns           14
GeneratorMultiRZ<float>/LM/22/2               223591809 ns    223592407 ns            3
GeneratorMultiRZ<float>/LM/24/2               893078217 ns    892926327 ns            1
GeneratorMultiRZ<float>/LM/6/4                     6896 ns         6895 ns       100864
GeneratorMultiRZ<float>/LM/8/4                    15867 ns        15865 ns        44543
GeneratorMultiRZ<float>/LM/10/4                   50540 ns        50535 ns        13851
GeneratorMultiRZ<float>/LM/12/4                  190322 ns       190313 ns         3693
GeneratorMultiRZ<float>/LM/14/4                  744390 ns       744325 ns          947
GeneratorMultiRZ<float>/LM/16/4                 2957457 ns      2957396 ns          237
GeneratorMultiRZ<float>/LM/18/4                11897141 ns     11896307 ns           59
GeneratorMultiRZ<float>/LM/20/4                47909432 ns     47906656 ns           14
GeneratorMultiRZ<float>/LM/22/4               222768391 ns    222748698 ns            3
GeneratorMultiRZ<float>/LM/24/4               898000645 ns    897971511 ns            1
GeneratorSingleExcitationPlus<float>/LM/6          8619 ns         8618 ns        81906
GeneratorSingleExcitationPlus<float>/LM/8         23187 ns        23184 ns        30287
GeneratorSingleExcitationPlus<float>/LM/10        81528 ns        81520 ns         8601
GeneratorSingleExcitationPlus<float>/LM/12       317361 ns       317348 ns         2196
GeneratorSingleExcitationPlus<float>/LM/14      1279978 ns      1279894 ns          549
GeneratorSingleExcitationPlus<float>/LM/16      5210947 ns      5210377 ns          136
GeneratorSingleExcitationPlus<float>/LM/18     20799271 ns     20796273 ns           34
GeneratorSingleExcitationPlus<float>/LM/20     84416702 ns     84409636 ns            8
GeneratorSingleExcitationPlus<float>/LM/22    369897219 ns    369880283 ns            2
GeneratorSingleExcitationPlus<float>/LM/24   1506005796 ns   1505845914 ns            1
GeneratorSingleExcitationMinus<float>/LM/6         8398 ns         8396 ns        83571
GeneratorSingleExcitationMinus<float>/LM/8        21886 ns        21884 ns        32038
GeneratorSingleExcitationMinus<float>/LM/10       76136 ns        76126 ns         9195
GeneratorSingleExcitationMinus<float>/LM/12      293877 ns       293850 ns         2351
GeneratorSingleExcitationMinus<float>/LM/14     1171926 ns      1171787 ns          601
GeneratorSingleExcitationMinus<float>/LM/16     4707924 ns      4707304 ns          150
GeneratorSingleExcitationMinus<float>/LM/18    19082981 ns     19081575 ns           37
GeneratorSingleExcitationMinus<float>/LM/20    77746244 ns     77736541 ns            9
GeneratorSingleExcitationMinus<float>/LM/22   342172571 ns    342131359 ns            2
GeneratorSingleExcitationMinus<float>/LM/24  1362023387 ns   1361833476 ns            1
GeneratorControlledPhaseShift<float>/LM/6          5427 ns         5426 ns       129955
GeneratorControlledPhaseShift<float>/LM/8          9402 ns         9401 ns        74719
GeneratorControlledPhaseShift<float>/LM/10        24634 ns        24632 ns        28532
GeneratorControlledPhaseShift<float>/LM/12        86657 ns        86642 ns         8140
GeneratorControlledPhaseShift<float>/LM/14       330725 ns       330685 ns         2110
GeneratorControlledPhaseShift<float>/LM/16      1320967 ns      1320822 ns          531
GeneratorControlledPhaseShift<float>/LM/18      5312684 ns      5311924 ns          132
GeneratorControlledPhaseShift<float>/LM/20     22581607 ns     22578537 ns           30
GeneratorControlledPhaseShift<float>/LM/22    131148026 ns    131139661 ns            5
GeneratorControlledPhaseShift<float>/LM/24    600933775 ns    600894987 ns            1
GeneratorCRZ<float>/LM/6                           5343 ns         5342 ns       132666
GeneratorCRZ<float>/LM/8                           8624 ns         8624 ns        81619
GeneratorCRZ<float>/LM/10                         21937 ns        21935 ns        31963
GeneratorCRZ<float>/LM/12                         75374 ns        75366 ns         9262
GeneratorCRZ<float>/LM/14                        294977 ns       294949 ns         2407
GeneratorCRZ<float>/LM/16                       1200097 ns      1200006 ns          583
GeneratorCRZ<float>/LM/18                       5006408 ns      5005419 ns          139
GeneratorCRZ<float>/LM/20                      21531747 ns     21527307 ns           32
GeneratorCRZ<float>/LM/22                     135355432 ns    135323731 ns            5
GeneratorCRZ<float>/LM/24                     581023417 ns    580967371 ns            1
GeneratorCRY<float>/LM/6                           5644 ns         5644 ns       126588
GeneratorCRY<float>/LM/8                          10099 ns        10098 ns        69134
GeneratorCRY<float>/LM/10                         28277 ns        28274 ns        24814
GeneratorCRY<float>/LM/12                        101824 ns       101818 ns         6856
GeneratorCRY<float>/LM/14                        418846 ns       418818 ns         1701
GeneratorCRY<float>/LM/16                       1764661 ns      1764519 ns          415
GeneratorCRY<float>/LM/18                       7307680 ns      7306284 ns           93
GeneratorCRY<float>/LM/20                      30758888 ns     30756376 ns           23
GeneratorCRY<float>/LM/22                     172743860 ns    172721066 ns            4
GeneratorCRY<float>/LM/24                     728426125 ns    728367443 ns            1
GeneratorCRX<float>/LM/6                           5318 ns         5318 ns       132651
GeneratorCRX<float>/LM/8                           8938 ns         8937 ns        78570
GeneratorCRX<float>/LM/10                         23701 ns        23700 ns        29489
GeneratorCRX<float>/LM/12                         82849 ns        82847 ns         8464
GeneratorCRX<float>/LM/14                        326063 ns       326043 ns         2170
GeneratorCRX<float>/LM/16                       1323327 ns      1323238 ns          547
GeneratorCRX<float>/LM/18                       5653962 ns      5653393 ns          124
GeneratorCRX<float>/LM/20                      24264971 ns     24261449 ns           30
GeneratorCRX<float>/LM/22                     144344477 ns    144318909 ns            5
GeneratorCRX<float>/LM/24                     655710217 ns    655614525 ns            1
GeneratorIsingZZ<float>/LM/6                       5331 ns         5330 ns       132161
GeneratorIsingZZ<float>/LM/8                       8859 ns         8856 ns        78416
GeneratorIsingZZ<float>/LM/10                     23054 ns        23050 ns        30424
GeneratorIsingZZ<float>/LM/12                     80025 ns        80009 ns         8776
GeneratorIsingZZ<float>/LM/14                    304175 ns       304148 ns         2302
GeneratorIsingZZ<float>/LM/16                   1208212 ns      1207639 ns          578
GeneratorIsingZZ<float>/LM/18                   5035105 ns      5034129 ns          138
GeneratorIsingZZ<float>/LM/20                  21146328 ns     21141298 ns           33
GeneratorIsingZZ<float>/LM/22                 122880294 ns    122862619 ns            5
GeneratorIsingZZ<float>/LM/24                 521673299 ns    521495212 ns            2
GeneratorIsingYY<float>/LM/6                       5630 ns         5629 ns       126521
GeneratorIsingYY<float>/LM/8                       9917 ns         9915 ns        71133
GeneratorIsingYY<float>/LM/10                     27325 ns        27323 ns        25457
GeneratorIsingYY<float>/LM/12                     97049 ns        97041 ns         7249
GeneratorIsingYY<float>/LM/14                    376089 ns       376066 ns         1873
GeneratorIsingYY<float>/LM/16                   1524345 ns      1524134 ns          458
GeneratorIsingYY<float>/LM/18                   6148648 ns      6148168 ns          112
GeneratorIsingYY<float>/LM/20                  25983061 ns     25980690 ns           26
GeneratorIsingYY<float>/LM/22                 148847451 ns    148827359 ns            5
GeneratorIsingYY<float>/LM/24                 613962609 ns    613919962 ns            1
GeneratorIsingXY<float>/LM/6                       5560 ns         5559 ns       127819
GeneratorIsingXY<float>/LM/8                      10039 ns        10037 ns        70137
GeneratorIsingXY<float>/LM/10                     27181 ns        27178 ns        25685
GeneratorIsingXY<float>/LM/12                     97437 ns        97432 ns         7156
GeneratorIsingXY<float>/LM/14                    374653 ns       374636 ns         1859
GeneratorIsingXY<float>/LM/16                   1485429 ns      1485213 ns          468
GeneratorIsingXY<float>/LM/18                   6213703 ns      6212800 ns          112
GeneratorIsingXY<float>/LM/20                  25987706 ns     25984958 ns           27
GeneratorIsingXY<float>/LM/22                 150935426 ns    150918884 ns            5
GeneratorIsingXY<float>/LM/24                 617379200 ns    617363691 ns            1
GeneratorIsingXX<float>/LM/6                       5675 ns         5675 ns       125913
GeneratorIsingXX<float>/LM/8                       9644 ns         9643 ns        72795
GeneratorIsingXX<float>/LM/10                     26356 ns        26350 ns        26474
GeneratorIsingXX<float>/LM/12                     93259 ns        93252 ns         7501
GeneratorIsingXX<float>/LM/14                    360681 ns       360669 ns         1934
GeneratorIsingXX<float>/LM/16                   1488685 ns      1488521 ns          478
GeneratorIsingXX<float>/LM/18                   5928000 ns      5927660 ns          119
GeneratorIsingXX<float>/LM/20                  25257963 ns     25254982 ns           28
GeneratorIsingXX<float>/LM/22                 153062689 ns    153044678 ns            5
GeneratorIsingXX<float>/LM/24                 613453262 ns    613426142 ns            1
GeneratorRZ<float>/LM/6                            5953 ns         5952 ns       118833
GeneratorRZ<float>/LM/8                           10741 ns        10741 ns        65144
GeneratorRZ<float>/LM/10                          29112 ns        29110 ns        24006
GeneratorRZ<float>/LM/12                         103116 ns       103112 ns         6786
GeneratorRZ<float>/LM/14                         394749 ns       394685 ns         1763
GeneratorRZ<float>/LM/16                        1570060 ns      1569961 ns          446
GeneratorRZ<float>/LM/18                        6445503 ns      6444094 ns          109
GeneratorRZ<float>/LM/20                       26598131 ns     26595335 ns           26
GeneratorRZ<float>/LM/22                      140729006 ns    140714522 ns            5
GeneratorRZ<float>/LM/24                      560151989 ns    559930865 ns            1
GeneratorRY<float>/LM/6                            6750 ns         6749 ns       105117
GeneratorRY<float>/LM/8                           13528 ns        13527 ns        51985
GeneratorRY<float>/LM/10                          40467 ns        40463 ns        17306
GeneratorRY<float>/LM/12                         149058 ns       149045 ns         4709
GeneratorRY<float>/LM/14                         580591 ns       580513 ns         1202
GeneratorRY<float>/LM/16                        2326889 ns      2326420 ns          296
GeneratorRY<float>/LM/18                        9623785 ns      9621796 ns           72
GeneratorRY<float>/LM/20                       38393984 ns     38394065 ns           18
GeneratorRY<float>/LM/22                      188876913 ns    188877288 ns            4
GeneratorRY<float>/LM/24                      783091696 ns    783079582 ns            1
GeneratorSingleExcitation<float>/LM/6              8217 ns         8216 ns        85680
GeneratorSingleExcitation<float>/LM/8             22104 ns        22104 ns        31767
GeneratorSingleExcitation<float>/LM/10            78773 ns        78771 ns         8720
GeneratorSingleExcitation<float>/LM/12           311462 ns       311453 ns         2218
GeneratorSingleExcitation<float>/LM/14          1294709 ns      1294676 ns          558
GeneratorSingleExcitation<float>/LM/16          5157158 ns      5156715 ns          133
GeneratorSingleExcitation<float>/LM/18         20835041 ns     20831557 ns           33
GeneratorSingleExcitation<float>/LM/20         85946265 ns     85940472 ns            8
GeneratorSingleExcitation<float>/LM/22        383073909 ns    383015818 ns            2
GeneratorSingleExcitation<float>/LM/24       1550167592 ns   1549978090 ns            1
GeneratorRX<float>/LM/6                            6219 ns         6219 ns       112096
GeneratorRX<float>/LM/8                           11631 ns        11630 ns        59511
GeneratorRX<float>/LM/10                          32262 ns        32262 ns        21663
GeneratorRX<float>/LM/12                         115858 ns       115849 ns         6045
GeneratorRX<float>/LM/14                         444905 ns       444906 ns         1570
GeneratorRX<float>/LM/16                        1764329 ns      1764098 ns          397
GeneratorRX<float>/LM/18                        7208656 ns      7208442 ns           97
GeneratorRX<float>/LM/20                       29518325 ns     29513017 ns           24
GeneratorRX<float>/LM/22                      155850858 ns    155838693 ns            5
GeneratorRX<float>/LM/24                      652666561 ns    652631597 ns            1
GeneratorPhaseShift<float>/LM/6                    5881 ns         5881 ns       120507
GeneratorPhaseShift<float>/LM/8                    9916 ns         9916 ns        70627
GeneratorPhaseShift<float>/LM/10                  25131 ns        25127 ns        27946
GeneratorPhaseShift<float>/LM/12                  86560 ns        86556 ns         8019
GeneratorPhaseShift<float>/LM/14                 329139 ns       329114 ns         2128
GeneratorPhaseShift<float>/LM/16                1301482 ns      1301424 ns          537
GeneratorPhaseShift<float>/LM/18                5356876 ns      5356214 ns          134
GeneratorPhaseShift<float>/LM/20               22121601 ns     22120947 ns           31
GeneratorPhaseShift<float>/LM/22              114624501 ns    114618508 ns            6
GeneratorPhaseShift<float>/LM/24              447606837 ns    447583018 ns            2
MultiRZ<float>/LM/6/2                              9605 ns         9605 ns        73246
MultiRZ<float>/LM/8/2                             23278 ns        23278 ns        29868
MultiRZ<float>/LM/10/2                            77135 ns        77130 ns         9062
MultiRZ<float>/LM/12/2                           292311 ns       292297 ns         2393
MultiRZ<float>/LM/14/2                          1160401 ns      1160401 ns          606
MultiRZ<float>/LM/16/2                          4622117 ns      4621960 ns          153
MultiRZ<float>/LM/18/2                         18487596 ns     18486234 ns           38
MultiRZ<float>/LM/20/2                         74201601 ns     74196583 ns            9
MultiRZ<float>/LM/22/2                        325807744 ns    325797528 ns            2
MultiRZ<float>/LM/24/2                       1307156477 ns   1306947782 ns            1
MultiRZ<float>/LM/6/4                              9657 ns         9656 ns        73066
MultiRZ<float>/LM/8/4                             23499 ns        23497 ns        29668
MultiRZ<float>/LM/10/4                            77796 ns        77793 ns         9039
MultiRZ<float>/LM/12/4                           295846 ns       295839 ns         2372
MultiRZ<float>/LM/14/4                          1160960 ns      1160858 ns          604
MultiRZ<float>/LM/16/4                          4641833 ns      4641839 ns          152
MultiRZ<float>/LM/18/4                         18685276 ns     18684747 ns           38
MultiRZ<float>/LM/20/4                         74931682 ns     74931867 ns            9
MultiRZ<float>/LM/22/4                        323182696 ns    323130451 ns            2
MultiRZ<float>/LM/24/4                       1304824391 ns   1304731934 ns            1
DoubleExcitationPlus<float>/LM/6                   9502 ns         9500 ns        75269
DoubleExcitationPlus<float>/LM/8                  18578 ns        18577 ns        38022
DoubleExcitationPlus<float>/LM/10                 57555 ns        57551 ns        12123
DoubleExcitationPlus<float>/LM/12                233318 ns       233317 ns         3007
DoubleExcitationPlus<float>/LM/14                929346 ns       929323 ns          738
DoubleExcitationPlus<float>/LM/16               4057947 ns      4057914 ns          169
DoubleExcitationPlus<float>/LM/18              18847950 ns     18846917 ns           44
DoubleExcitationPlus<float>/LM/20              70609166 ns     70602237 ns           10
DoubleExcitationPlus<float>/LM/22             345722144 ns    345685510 ns            2
DoubleExcitationPlus<float>/LM/24            1581715979 ns   1581520897 ns            1
DoubleExcitationMinus<float>/LM/6                  9275 ns         9274 ns        76026
DoubleExcitationMinus<float>/LM/8                 18169 ns        18167 ns        38794
DoubleExcitationMinus<float>/LM/10                54843 ns        54838 ns        12598
DoubleExcitationMinus<float>/LM/12               219785 ns       219767 ns         3176
DoubleExcitationMinus<float>/LM/14               903441 ns       903427 ns          788
DoubleExcitationMinus<float>/LM/16              4097002 ns      4096815 ns          180
DoubleExcitationMinus<float>/LM/18             17752308 ns     17751976 ns           43
DoubleExcitationMinus<float>/LM/20             77419307 ns     77413828 ns           11
DoubleExcitationMinus<float>/LM/22            351328413 ns    351271924 ns            2
