```
$ docker container run -it --rm 87d4043c66af /opt/install/bin/bench_kernels
2023-01-04T03:59:48+00:00
Running /opt/install/bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 0.70, 0.56, 0.55
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: Clang
Compiler::Version: 15.0.6
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
GeneratorCRY<float>/PI/18                      25469099 ns     25464920 ns           27
GeneratorCRY<float>/PI/20                     103454076 ns    103447669 ns            6
GeneratorCRY<float>/PI/22                     441985730 ns    441951520 ns            2
GeneratorCRY<float>/PI/24                    2539575813 ns   2539161003 ns            1
GeneratorIsingYY<float>/PI/6                      20658 ns        20658 ns        34444
GeneratorIsingYY<float>/PI/8                      39154 ns        39151 ns        17960
GeneratorIsingYY<float>/PI/10                    106880 ns       106866 ns         6538
GeneratorIsingYY<float>/PI/12                    352022 ns       352009 ns         1996
GeneratorIsingYY<float>/PI/14                   1310728 ns      1310649 ns          535
GeneratorIsingYY<float>/PI/16                   5117063 ns      5116679 ns          137
GeneratorIsingYY<float>/PI/18                  20519278 ns     20516512 ns           34
GeneratorIsingYY<float>/PI/20                  82913211 ns     82893399 ns            8
GeneratorIsingYY<float>/PI/22                 361607463 ns    361547630 ns            2
GeneratorIsingYY<float>/PI/24                2218933275 ns   2218634605 ns            1
GeneratorIsingZZ<float>/PI/6                      19078 ns        19074 ns        37004
GeneratorIsingZZ<float>/PI/8                      33569 ns        33565 ns        20978
GeneratorIsingZZ<float>/PI/10                     84596 ns        84589 ns         8265
GeneratorIsingZZ<float>/PI/12                    261318 ns       261298 ns         2666
GeneratorIsingZZ<float>/PI/14                    951046 ns       950891 ns          737
GeneratorIsingZZ<float>/PI/16                   3665865 ns      3665155 ns          190
GeneratorIsingZZ<float>/PI/18                  14674153 ns     14671452 ns           48
GeneratorIsingZZ<float>/PI/20                  59723404 ns     59723595 ns           11
GeneratorIsingZZ<float>/PI/22                 264468624 ns    264462256 ns            3
GeneratorIsingZZ<float>/PI/24                1819656951 ns   1819363889 ns            1
GeneratorIsingXY<float>/PI/6                      20386 ns        20382 ns        34652
GeneratorIsingXY<float>/PI/8                      38658 ns        38655 ns        18160
GeneratorIsingXY<float>/PI/10                    106273 ns       106258 ns         6605
GeneratorIsingXY<float>/PI/12                    346677 ns       346648 ns         2038
GeneratorIsingXY<float>/PI/14                   1274906 ns      1274662 ns          547
GeneratorIsingXY<float>/PI/16                   5006331 ns      5005468 ns          140
GeneratorIsingXY<float>/PI/18                  19891070 ns     19886146 ns           35
GeneratorIsingXY<float>/PI/20                  81191532 ns     81180559 ns            8
GeneratorIsingXY<float>/PI/22                 350212009 ns    350186635 ns            2
GeneratorIsingXY<float>/PI/24                2166537948 ns   2166160241 ns            1
GeneratorRY<float>/PI/6                           22646 ns        22644 ns        30887
GeneratorRY<float>/PI/8                           48771 ns        48768 ns        14309
GeneratorRY<float>/PI/10                         150976 ns       150954 ns         4633
GeneratorRY<float>/PI/12                         530835 ns       530822 ns         1317
GeneratorRY<float>/PI/14                        2027911 ns      2027784 ns          347
GeneratorRY<float>/PI/16                        7990998 ns      7989786 ns           87
GeneratorRY<float>/PI/18                       32020735 ns     32016417 ns           22
GeneratorRY<float>/PI/20                      131213993 ns    131190181 ns            5
GeneratorRY<float>/PI/22                      554297306 ns    554222261 ns            1
GeneratorRY<float>/PI/24                     3712461989 ns   3711671018 ns            1
GeneratorPhaseShift<float>/PI/6                   19474 ns        19471 ns        36475
GeneratorPhaseShift<float>/PI/8                   35155 ns        35152 ns        20024
GeneratorPhaseShift<float>/PI/10                  95315 ns        95301 ns         7319
GeneratorPhaseShift<float>/PI/12                 305934 ns       305906 ns         2279
GeneratorPhaseShift<float>/PI/14                1126091 ns      1125988 ns          621
GeneratorPhaseShift<float>/PI/16                4505516 ns      4504870 ns          160
GeneratorPhaseShift<float>/PI/18               17600040 ns     17598973 ns           40
GeneratorPhaseShift<float>/PI/20               70998874 ns     70991435 ns            9
GeneratorPhaseShift<float>/PI/22              315505471 ns    315414805 ns            2
GeneratorPhaseShift<float>/PI/24             2771072008 ns   2768737399 ns            1
DoubleExcitationPlus<float>/PI/6                  23834 ns        23830 ns        29003
DoubleExcitationPlus<float>/PI/8                  44948 ns        44943 ns        15418
DoubleExcitationPlus<float>/PI/10                122119 ns       122109 ns         5766
DoubleExcitationPlus<float>/PI/12                428862 ns       428831 ns         1636
DoubleExcitationPlus<float>/PI/14               1622514 ns      1622343 ns          433
DoubleExcitationPlus<float>/PI/16               6339634 ns      6338983 ns          110
DoubleExcitationPlus<float>/PI/18              25895807 ns     25891937 ns           28
DoubleExcitationPlus<float>/PI/20             111603339 ns    111576624 ns            6
DoubleExcitationPlus<float>/PI/22             475622760 ns    475584411 ns            2
DoubleExcitationPlus<float>/PI/24            1976662414 ns   1976366195 ns            1
MultiRZ<float>/PI/6/2                             22684 ns        22679 ns        30913
MultiRZ<float>/PI/8/2                             46541 ns        46535 ns        15029
MultiRZ<float>/PI/10/2                           135594 ns       135591 ns         5206
MultiRZ<float>/PI/12/2                           467133 ns       467050 ns         1504
MultiRZ<float>/PI/14/2                          1764030 ns      1763837 ns          398
MultiRZ<float>/PI/16/2                          6958920 ns      6958272 ns          100
MultiRZ<float>/PI/18/2                         27972767 ns     27971394 ns           25
MultiRZ<float>/PI/20/2                        116318122 ns    116302113 ns            6
MultiRZ<float>/PI/22/2                        503116313 ns    503044524 ns            2
MultiRZ<float>/PI/24/2                       2754542321 ns   2753689707 ns            1
MultiRZ<float>/PI/6/4                             23080 ns        23078 ns        30232
MultiRZ<float>/PI/8/4                             44334 ns        44326 ns        15688
MultiRZ<float>/PI/10/4                           119954 ns       119945 ns         5838
MultiRZ<float>/PI/12/4                           423385 ns       423309 ns         1659
MultiRZ<float>/PI/14/4                          1595970 ns      1595737 ns          441
MultiRZ<float>/PI/16/4                          6320457 ns      6320025 ns          112
MultiRZ<float>/PI/18/4                         26060609 ns     26057733 ns           27
MultiRZ<float>/PI/20/4                        111568636 ns    111548677 ns            6
MultiRZ<float>/PI/22/4                        501813848 ns    501785778 ns            1
MultiRZ<float>/PI/24/4                       1962061971 ns   1961785407 ns            1
CNOT<float>/PI/6                                  18378 ns        18376 ns        38318
CNOT<float>/PI/8                                  28775 ns        28775 ns        24180
CNOT<float>/PI/10                                 64956 ns        64946 ns        10341
CNOT<float>/PI/12                                182431 ns       182411 ns         3820
CNOT<float>/PI/14                                634770 ns       634634 ns         1109
CNOT<float>/PI/16                               2396605 ns      2396450 ns          290
CNOT<float>/PI/18                               9583798 ns      9583014 ns           73
CNOT<float>/PI/20                              39005693 ns     39000709 ns           18
CNOT<float>/PI/22                             189631191 ns    189611697 ns            4
CNOT<float>/PI/24                            1533425663 ns   1533219663 ns            1
CZ<float>/PI/6                                    18033 ns        18031 ns        39159
CZ<float>/PI/8                                    28212 ns        28210 ns        24906
CZ<float>/PI/10                                   63246 ns        63241 ns        11044
CZ<float>/PI/12                                  175277 ns       175259 ns         3941
CZ<float>/PI/14                                  604368 ns       604303 ns         1160
CZ<float>/PI/16                                 2299540 ns      2298925 ns          305
CZ<float>/PI/18                                 9195871 ns      9195180 ns           76
CZ<float>/PI/20                                37433364 ns     37430379 ns           18
CZ<float>/PI/22                               178384426 ns    178370582 ns            4
CZ<float>/PI/24                              1465621995 ns   1465307275 ns            1
SWAP<float>/PI/6                                  18121 ns        18118 ns        38661
SWAP<float>/PI/8                                  28667 ns        28665 ns        24368
SWAP<float>/PI/10                                 64901 ns        64899 ns        10779
SWAP<float>/PI/12                                186316 ns       186299 ns         3817
SWAP<float>/PI/14                                638823 ns       638742 ns         1091
SWAP<float>/PI/16                               2408260 ns      2407731 ns          292
SWAP<float>/PI/18                               9654791 ns      9653372 ns           73
SWAP<float>/PI/20                              39601034 ns     39593172 ns           18
SWAP<float>/PI/22                             190242378 ns    190214143 ns            4
SWAP<float>/PI/24                            1539881485 ns   1539476875 ns            1
Toffoli<float>/PI/6                               17034 ns        17031 ns        41627
Toffoli<float>/PI/8                               23686 ns        23684 ns        29689
Toffoli<float>/PI/10                              41870 ns        41866 ns        16797
Toffoli<float>/PI/12                             108428 ns       108417 ns         6449
Toffoli<float>/PI/14                             337929 ns       337888 ns         2076
Toffoli<float>/PI/16                            1245354 ns      1245260 ns          564
Toffoli<float>/PI/18                            4918032 ns      4917635 ns          144
Toffoli<float>/PI/20                           20711187 ns     20708205 ns           33
Toffoli<float>/PI/22                          110403578 ns    110391616 ns            6
Toffoli<float>/PI/24                          456505137 ns    456421190 ns            2
IsingXY<float>/PI/6                               21270 ns        21267 ns        32606
IsingXY<float>/PI/8                               39840 ns        39836 ns        17613
IsingXY<float>/PI/10                             106947 ns       106937 ns         6567
IsingXY<float>/PI/12                             348878 ns       348838 ns         1998
IsingXY<float>/PI/14                            1298628 ns      1298535 ns          541
IsingXY<float>/PI/16                            5056892 ns      5056299 ns          137
IsingXY<float>/PI/18                           20283020 ns     20279960 ns           35
IsingXY<float>/PI/20                           82183159 ns     82165922 ns            8
IsingXY<float>/PI/22                          358169531 ns    358137322 ns            2
IsingXY<float>/PI/24                         2196091557 ns   2194622541 ns            1
IsingXX<float>/PI/6                               22717 ns        22714 ns        30804
IsingXX<float>/PI/8                               45313 ns        45309 ns        15537
IsingXX<float>/PI/10                             128973 ns       128952 ns         5422
IsingXX<float>/PI/12                             435325 ns       435297 ns         1604
IsingXX<float>/PI/14                            1637326 ns      1636966 ns          428
IsingXX<float>/PI/16                            6448128 ns      6447282 ns          110
IsingXX<float>/PI/18                           25906205 ns     25899258 ns           27
IsingXX<float>/PI/20                          104393268 ns    104369678 ns            6
IsingXX<float>/PI/22                          442796291 ns    442695220 ns            2
IsingXX<float>/PI/24                         2523518983 ns   2523136245 ns            1
IsingZZ<float>/PI/6                               23780 ns        23777 ns        29479
IsingZZ<float>/PI/8                               48602 ns        48597 ns        14315
IsingZZ<float>/PI/10                             144202 ns       144186 ns         4808
IsingZZ<float>/PI/12                             500424 ns       500398 ns         1391
IsingZZ<float>/PI/14                            1919952 ns      1919852 ns          367
IsingZZ<float>/PI/16                            7563732 ns      7562988 ns           94
IsingZZ<float>/PI/18                           30177226 ns     30174413 ns           23
IsingZZ<float>/PI/20                          123162653 ns    123128873 ns            6
IsingZZ<float>/PI/22                          519199464 ns    519084062 ns            1
IsingZZ<float>/PI/24                         2845789865 ns   2845367913 ns            1
IsingYY<float>/PI/6                               22538 ns        22538 ns        31164
IsingYY<float>/PI/8                               44703 ns        44699 ns        15741
IsingYY<float>/PI/10                             127465 ns       127461 ns         5531
IsingYY<float>/PI/12                             431243 ns       431231 ns         1633
IsingYY<float>/PI/14                            1625713 ns      1625629 ns          431
IsingYY<float>/PI/16                            6371877 ns      6371587 ns          110
IsingYY<float>/PI/18                           25476463 ns     25471231 ns           28
IsingYY<float>/PI/20                          103347796 ns    103332316 ns            6
IsingYY<float>/PI/22                          438403759 ns    438331939 ns            2
IsingYY<float>/PI/24                         2523479687 ns   2523161080 ns            1
CRX<float>/PI/6                                   19783 ns        19782 ns        35079
CRX<float>/PI/8                                   34637 ns        34636 ns        20051
CRX<float>/PI/10                                  88914 ns        88911 ns         7956
CRX<float>/PI/12                                 275641 ns       275633 ns         2524
CRX<float>/PI/14                                1002656 ns      1002515 ns          694
CRX<float>/PI/16                                3914136 ns      3914142 ns          180
CRX<float>/PI/18                               15637932 ns     15636729 ns           45
CRX<float>/PI/20                               64424936 ns     64416237 ns           10
CRX<float>/PI/22                              289394495 ns    289373385 ns            2
CRX<float>/PI/24                             1922301322 ns   1921991365 ns            1
ControlledPhaseShift<float>/PI/6                  19183 ns        19177 ns        36078
ControlledPhaseShift<float>/PI/8                  31324 ns        31322 ns        22123
ControlledPhaseShift<float>/PI/10                 74598 ns        74593 ns         9181
ControlledPhaseShift<float>/PI/12                219891 ns       219869 ns         3154
ControlledPhaseShift<float>/PI/14                786457 ns       786420 ns          887
ControlledPhaseShift<float>/PI/16               3013662 ns      3012922 ns          234
ControlledPhaseShift<float>/PI/18              12022830 ns     12020633 ns           58
ControlledPhaseShift<float>/PI/20              49697323 ns     49685250 ns           13
ControlledPhaseShift<float>/PI/22             224717981 ns    224663563 ns            3
ControlledPhaseShift<float>/PI/24            1671964206 ns   1671641475 ns            1
CRZ<float>/PI/6                                   20663 ns        20660 ns        34056
CRZ<float>/PI/8                                   37251 ns        37246 ns        18828
CRZ<float>/PI/10                                  98179 ns        98171 ns         7165
CRZ<float>/PI/12                                 317154 ns       317128 ns         2208
CRZ<float>/PI/14                                1174173 ns      1174015 ns          600
CRZ<float>/PI/16                                4566123 ns      4565101 ns          152
CRZ<float>/PI/18                               18547423 ns     18544947 ns           38
CRZ<float>/PI/20                               75651572 ns     75645305 ns            9
CRZ<float>/PI/22                              329616332 ns    329567174 ns            2
CRZ<float>/PI/24                             2068596371 ns   2068199174 ns            1
CRY<float>/PI/6                                   19741 ns        19740 ns        36004
CRY<float>/PI/8                                   33862 ns        33860 ns        20702
CRY<float>/PI/10                                  85079 ns        85070 ns         8334
CRY<float>/PI/12                                 265020 ns       264995 ns         2676
CRY<float>/PI/14                                 953502 ns       953398 ns          727
CRY<float>/PI/16                                3693276 ns      3692648 ns          189
CRY<float>/PI/18                               14869130 ns     14865910 ns           46
CRY<float>/PI/20                               61398780 ns     61390268 ns           11
CRY<float>/PI/22                              278167940 ns    278110787 ns            3
CRY<float>/PI/24                             1892641559 ns   1892290620 ns            1
CRot<float>/PI/6                                  25097 ns        25093 ns        28321
CRot<float>/PI/8                                  45732 ns        45727 ns        15395
CRot<float>/PI/10                                119916 ns       119900 ns         5811
CRot<float>/PI/12                                397552 ns       397528 ns         1784
CRot<float>/PI/14                               1507506 ns      1507433 ns          446
CRot<float>/PI/16                               5681052 ns      5680953 ns          122
CRot<float>/PI/18                              22387486 ns     22387082 ns           31
CRot<float>/PI/20                              91144709 ns     91134557 ns            7
CRot<float>/PI/22                             394061116 ns    394011063 ns            2
CRot<float>/PI/24                            2340765832 ns   2340507055 ns            1
PauliX<float>/PI/6                                20492 ns        20492 ns        34399
PauliX<float>/PI/8                                37955 ns        37954 ns        18230
PauliX<float>/PI/10                              103608 ns       103590 ns         6502
PauliX<float>/PI/12                              331554 ns       331539 ns         2085
PauliX<float>/PI/14                             1223230 ns      1223165 ns          575
PauliX<float>/PI/16                             4744817 ns      4744514 ns          148
PauliX<float>/PI/18                            18941642 ns     18939933 ns           37
PauliX<float>/PI/20                            77303973 ns     77290555 ns            9
PauliX<float>/PI/22                           345895150 ns    345841975 ns            2
PauliX<float>/PI/24                          2934814500 ns   2933284164 ns            1
DoubleExcitation<float>/PI/6                      17771 ns        17770 ns        39321
DoubleExcitation<float>/PI/8                      23739 ns        23735 ns        29232
DoubleExcitation<float>/PI/10                     38824 ns        38822 ns        18045
DoubleExcitation<float>/PI/12                     93217 ns        93205 ns         7492
DoubleExcitation<float>/PI/14                    273722 ns       273691 ns         2507
DoubleExcitation<float>/PI/16                    979135 ns       979026 ns          704
DoubleExcitation<float>/PI/18                   3806197 ns      3805707 ns          183
DoubleExcitation<float>/PI/20                  16149838 ns     16147828 ns           42
DoubleExcitation<float>/PI/22                  90958423 ns     90854480 ns            8
DoubleExcitation<float>/PI/24                 373554196 ns    373514331 ns            2
CSWAP<float>/PI/6                                 16889 ns        16888 ns        41642
CSWAP<float>/PI/8                                 23663 ns        23662 ns        29296
CSWAP<float>/PI/10                                41819 ns        41817 ns        16917
CSWAP<float>/PI/12                               109557 ns       109550 ns         6442
CSWAP<float>/PI/14                               339960 ns       339931 ns         2074
CSWAP<float>/PI/16                              1241494 ns      1241438 ns          562
CSWAP<float>/PI/18                              4891226 ns      4890922 ns          143
CSWAP<float>/PI/20                             20614592 ns     20611008 ns           33
CSWAP<float>/PI/22                            118705858 ns    118686138 ns            6
CSWAP<float>/PI/24                            483954832 ns    483901006 ns            2
Identity<float>/PI/6                               4571 ns         4571 ns       152716
Identity<float>/PI/8                               4580 ns         4580 ns       153216
Identity<float>/PI/10                              4747 ns         4747 ns       148374
Identity<float>/PI/12                              5404 ns         5403 ns       130132
Identity<float>/PI/14                              7270 ns         7270 ns        96640
Identity<float>/PI/16                             18640 ns        18638 ns        37378
Identity<float>/PI/18                            102419 ns       102409 ns         6808
Identity<float>/PI/20                            557497 ns       557425 ns         1243
Identity<float>/PI/22                          22381775 ns     22379753 ns           31
Identity<float>/PI/24                          97652659 ns     97640195 ns            7
CY<float>/PI/6                                    19953 ns        19949 ns        35547
CY<float>/PI/8                                    35855 ns        35852 ns        19997
CY<float>/PI/10                                   90684 ns        90675 ns         7723
CY<float>/PI/12                                  283966 ns       283943 ns         2469
CY<float>/PI/14                                 1034726 ns      1034627 ns          675
CY<float>/PI/16                                 4053906 ns      4053618 ns          174
CY<float>/PI/18                                16117288 ns     16114060 ns           43
CY<float>/PI/20                                65507611 ns     65503633 ns           10
CY<float>/PI/22                               287588542 ns    287534419 ns            2
CY<float>/PI/24                              1916737154 ns   1916397503 ns            1
PauliZ<float>/PI/6                                19423 ns        19421 ns        36361
PauliZ<float>/PI/8                                35499 ns        35495 ns        19764
PauliZ<float>/PI/10                               97920 ns        97913 ns         7144
PauliZ<float>/PI/12                              314760 ns       314750 ns         2232
PauliZ<float>/PI/14                             1163887 ns      1163746 ns          602
PauliZ<float>/PI/16                             4518535 ns      4518079 ns          154
PauliZ<float>/PI/18                            18007067 ns     18004127 ns           39
PauliZ<float>/PI/20                            73187054 ns     73177329 ns            9
PauliZ<float>/PI/22                           326751430 ns    326726658 ns            2
PauliZ<float>/PI/24                          2829658385 ns   2829334211 ns            1
PauliY<float>/PI/6                                22781 ns        22780 ns        30544
PauliY<float>/PI/8                                49078 ns        49077 ns        14178
PauliY<float>/PI/10                              151827 ns       151812 ns         4529
PauliY<float>/PI/12                              531783 ns       531744 ns         1318
PauliY<float>/PI/14                             2032551 ns      2032367 ns          346
PauliY<float>/PI/16                             8032530 ns      8030931 ns           88
PauliY<float>/PI/18                            31992065 ns     31987252 ns           22
PauliY<float>/PI/20                           129719526 ns    129695576 ns            5
PauliY<float>/PI/22                           553531857 ns    553325483 ns            1
PauliY<float>/PI/24                          3712457672 ns   3711517369 ns            1
DoubleExcitationMinus<float>/PI/6                 23770 ns        23768 ns        29780
DoubleExcitationMinus<float>/PI/8                 45111 ns        45110 ns        15593
DoubleExcitationMinus<float>/PI/10               122368 ns       122359 ns         5742
DoubleExcitationMinus<float>/PI/12               427063 ns       427022 ns         1639
DoubleExcitationMinus<float>/PI/14              1633840 ns      1633597 ns          435
DoubleExcitationMinus<float>/PI/16              6327608 ns      6326104 ns          110
DoubleExcitationMinus<float>/PI/18             26824390 ns     26821233 ns           27
DoubleExcitationMinus<float>/PI/20            106321732 ns    106312796 ns            6
DoubleExcitationMinus<float>/PI/22            484314288 ns    484274792 ns            2
DoubleExcitationMinus<float>/PI/24           1944480307 ns   1944171563 ns            1
S<float>/PI/6                                     20706 ns        20702 ns        34084
S<float>/PI/8                                     41023 ns        41019 ns        17102
S<float>/PI/10                                   120390 ns       120374 ns         5842
S<float>/PI/12                                   405339 ns       405266 ns         1734
S<float>/PI/14                                  1517681 ns      1517409 ns          463
S<float>/PI/16                                  5963571 ns      5962553 ns          118
S<float>/PI/18                                 23874146 ns     23872345 ns           29
S<float>/PI/20                                 97121738 ns     97117487 ns            7
S<float>/PI/22                                419667904 ns    419611902 ns            2
S<float>/PI/24                               3211820688 ns   3211324725 ns            1
Hadamard<float>/PI/6                              22204 ns        22201 ns        31634
Hadamard<float>/PI/8                              46234 ns        46228 ns        15159
Hadamard<float>/PI/10                            142647 ns       142629 ns         4999
Hadamard<float>/PI/12                            489753 ns       489711 ns         1437
Hadamard<float>/PI/14                           1867368 ns      1867209 ns          374
Hadamard<float>/PI/16                           7384701 ns      7384177 ns           94
Hadamard<float>/PI/18                          29250382 ns     29246021 ns           24
Hadamard<float>/PI/20                         119702601 ns    119686564 ns            6
Hadamard<float>/PI/22                         525859725 ns    525729065 ns            1
Hadamard<float>/PI/24                        3550421881 ns   3548998195 ns            1
PhaseShift<float>/PI/6                            21278 ns        21275 ns        32816
PhaseShift<float>/PI/8                            42419 ns        42417 ns        16566
PhaseShift<float>/PI/10                          119939 ns       119930 ns         5876
PhaseShift<float>/PI/12                          402357 ns       402345 ns         1739
PhaseShift<float>/PI/14                         1512396 ns      1512220 ns          464
PhaseShift<float>/PI/16                         5953188 ns      5951936 ns          117
PhaseShift<float>/PI/18                        23851807 ns     23849103 ns           29
PhaseShift<float>/PI/20                        96845609 ns     96837516 ns            7
PhaseShift<float>/PI/22                       426328897 ns    426238566 ns            2
PhaseShift<float>/PI/24                      3222345212 ns   3221332877 ns            1
T<float>/PI/6                                     21360 ns        21358 ns        33129
T<float>/PI/8                                     41554 ns        41553 ns        16788
T<float>/PI/10                                   119825 ns       119806 ns         5859
T<float>/PI/12                                   404590 ns       404575 ns         1732
T<float>/PI/14                                  1518939 ns      1518868 ns          464
T<float>/PI/16                                  5953806 ns      5953171 ns          117
T<float>/PI/18                                 23794306 ns     23792391 ns           29
T<float>/PI/20                                 96487877 ns     96487122 ns            7
T<float>/PI/22                                422664452 ns    422639948 ns            2
T<float>/PI/24                               3219344847 ns   3215857672 ns            1
RY<float>/PI/6                                    22695 ns        22691 ns        30930
RY<float>/PI/8                                    47577 ns        47574 ns        14768
RY<float>/PI/10                                  142174 ns       142162 ns         4950
RY<float>/PI/12                                  491107 ns       491067 ns         1425
RY<float>/PI/14                                 1868894 ns      1868795 ns          374
RY<float>/PI/16                                 7376893 ns      7376303 ns           95
RY<float>/PI/18                                29205130 ns     29201643 ns           24
RY<float>/PI/20                               118695566 ns    118678843 ns            6
RY<float>/PI/22                               513731612 ns    513672826 ns            1
RY<float>/PI/24                              3552412650 ns   3551935661 ns            1
RX<float>/PI/6                                    22919 ns        22916 ns        30266
RX<float>/PI/8                                    49409 ns        49402 ns        14154
RX<float>/PI/10                                  149692 ns       149680 ns         4690
RX<float>/PI/12                                  518815 ns       518788 ns         1341
RX<float>/PI/14                                 1981154 ns      1980965 ns          353
RX<float>/PI/16                                 7759838 ns      7758826 ns           90
RX<float>/PI/18                                31298505 ns     31294912 ns           23
RX<float>/PI/20                               126300042 ns    126275126 ns            5
RX<float>/PI/22                               542546222 ns    542486121 ns            1
RX<float>/PI/24                              3693350639 ns   3692776792 ns            1
Rot<float>/PI/6                                   29469 ns        29466 ns        23900
Rot<float>/PI/8                                   65374 ns        65364 ns        10802
Rot<float>/PI/10                                 202176 ns       202161 ns         3470
Rot<float>/PI/12                                 725312 ns       725283 ns          973
Rot<float>/PI/14                                2787347 ns      2787141 ns          252
Rot<float>/PI/16                               11016486 ns     11015201 ns           63
Rot<float>/PI/18                               44077431 ns     44070005 ns           16
Rot<float>/PI/20                              176471753 ns    176437076 ns            4
Rot<float>/PI/22                              749571802 ns    749451613 ns            1
Rot<float>/PI/24                             4540272145 ns   4539573452 ns            1
RZ<float>/PI/6                                    24539 ns        24537 ns        28700
RZ<float>/PI/8                                    54364 ns        54353 ns        12724
RZ<float>/PI/10                                  168471 ns       168465 ns         4133
RZ<float>/PI/12                                  602122 ns       602091 ns         1169
RZ<float>/PI/14                                 2285386 ns      2285293 ns          307
RZ<float>/PI/16                                 9046211 ns      9044665 ns           78
RZ<float>/PI/18                                36599691 ns     36594178 ns           19
RZ<float>/PI/20                               146863463 ns    146851732 ns            5
RZ<float>/PI/22                               624991676 ns    624829654 ns            1
RZ<float>/PI/24                              4020393502 ns   4019538929 ns            1
SingleQubitOp<float>/PI/6/1                       24352 ns        24347 ns        28711
SingleQubitOp<float>/PI/8/1                       58937 ns        58931 ns        11774
SingleQubitOp<float>/PI/10/1                     191929 ns       191919 ns         3628
SingleQubitOp<float>/PI/12/1                     695975 ns       695911 ns         1016
SingleQubitOp<float>/PI/14/1                    2701505 ns      2701381 ns          261
SingleQubitOp<float>/PI/16/1                   10797486 ns     10795186 ns           66
SingleQubitOp<float>/PI/18/1                   43024809 ns     43019173 ns           16
SingleQubitOp<float>/PI/20/1                  173326266 ns    173299532 ns            4
SingleQubitOp<float>/PI/22/1                  723248336 ns    723117314 ns            1
SingleQubitOp<float>/PI/24/1                 4382704606 ns   4382165412 ns            1
TwoQubitOp<float>/PI/6/2                          29487 ns        29482 ns        23753
TwoQubitOp<float>/PI/8/2                          77384 ns        77379 ns         8959
TwoQubitOp<float>/PI/10/2                        264766 ns       264728 ns         2656
TwoQubitOp<float>/PI/12/2                       1000638 ns      1000566 ns          698
TwoQubitOp<float>/PI/14/2                       3879328 ns      3879101 ns          179
TwoQubitOp<float>/PI/16/2                      15383260 ns     15381372 ns           46
TwoQubitOp<float>/PI/18/2                      62249201 ns     62238461 ns           11
TwoQubitOp<float>/PI/20/2                     248540426 ns    248521569 ns            3
TwoQubitOp<float>/PI/22/2                    1030125830 ns   1029961249 ns            1
TwoQubitOp<float>/PI/24/2                    4883562082 ns   4882796284 ns            1
MultiQubitOp<float>/PI/6/3                        66326 ns        66315 ns        10524
MultiQubitOp<float>/PI/8/3                       225897 ns       225881 ns         3119
MultiQubitOp<float>/PI/10/3                      840282 ns       840185 ns          830
MultiQubitOp<float>/PI/12/3                     3329905 ns      3329466 ns          213
MultiQubitOp<float>/PI/14/3                    13088447 ns     13086908 ns           54
MultiQubitOp<float>/PI/16/3                    53119344 ns     53111693 ns           13
MultiQubitOp<float>/PI/18/3                   210469741 ns    210447881 ns            3
MultiQubitOp<float>/PI/20/3                   842217451 ns    842050161 ns            1
MultiQubitOp<float>/PI/22/3                  3395133179 ns   3394692479 ns            1
MultiQubitOp<float>/PI/24/3                  13544817133 ns   13543341911 ns            1
MultiQubitOp<float>/PI/6/4                       112269 ns       112255 ns         6258
MultiQubitOp<float>/PI/8/4                       400583 ns       400555 ns         1752
MultiQubitOp<float>/PI/10/4                     1526876 ns      1526744 ns          461
MultiQubitOp<float>/PI/12/4                     6107114 ns      6106553 ns          116
MultiQubitOp<float>/PI/14/4                    24441876 ns     24440774 ns           29
MultiQubitOp<float>/PI/16/4                    97454857 ns     97448337 ns            7
MultiQubitOp<float>/PI/18/4                   392653689 ns    392615583 ns            2
MultiQubitOp<float>/PI/20/4                  1572640605 ns   1572275427 ns            1
MultiQubitOp<float>/PI/22/4                  6284664892 ns   6283523870 ns            1
MultiQubitOp<float>/PI/24/4                  25314416621 ns   25310837483 ns            1
MultiQubitOp<float>/PI/6/5                       196345 ns       196318 ns         3593
MultiQubitOp<float>/PI/8/5                       728457 ns       728412 ns          951
MultiQubitOp<float>/PI/10/5                     2826429 ns      2826343 ns          247
MultiQubitOp<float>/PI/12/5                    11217732 ns     11216658 ns           62
MultiQubitOp<float>/PI/14/5                    45010543 ns     45008148 ns           16
MultiQubitOp<float>/PI/16/5                   179828870 ns    179818704 ns            4
MultiQubitOp<float>/PI/18/5                   720126815 ns    720044179 ns            1
MultiQubitOp<float>/PI/20/5                  2884710137 ns   2884266891 ns            1
MultiQubitOp<float>/PI/22/5                  11555114683 ns   11553433124 ns            1
MultiQubitOp<float>/PI/24/5                  46410822827 ns   46403243756 ns            1
GeneratorMultiRZ<float>/LM/6/2                     6744 ns         6744 ns       103699
GeneratorMultiRZ<float>/LM/8/2                    15634 ns        15633 ns        44831
